square_id,time_interval,internet_total
5200,1383318600000,31.26175207075287
5200,1383319200000,35.20788063918716
5200,1383319800000,33.400104512320574
5200,1383320400000,32.80489682424451
5200,1383321000000,36.74240913574421
5200,1383321600000,33.045271448108124
5200,1383322200000,31.459087304063104
5200,1383322800000,26.232383061044906
5200,1383323400000,31.95077008008202
5200,1383324000000,38.86520625639157
5200,1383324600000,34.97268840810993
5200,1383325200000,36.86928091743809
5200,1383325800000,32.3547352531387
5200,1383326400000,34.25125181361429
5200,1383327000000,41.08055900007673
5200,1383327600000,35.54026971016645
5200,1383328200000,46.223577501499314
5200,1383328800000,47.65595867428248
5200,1383329400000,55.46645349739512
5200,1383330000000,47.32558209837299
5200,1383330600000,45.05485507482738
5200,1383331200000,51.82371413812181
5200,1383331800000,45.29802491103938
5200,1383332400000,48.57612338296074
5200,1383333000000,47.16786417446378
5200,1383333600000,41.117289597428766
5200,1383334200000,45.39427050962956
5200,1383334800000,46.3309793861724
5200,1383335400000,48.40835014951213
5200,1383336000000,52.98179529830973
5200,1383336600000,51.007271512788726
5200,1383337200000,47.217223549363915
5200,1383337800000,54.205540158144345
5200,1383338400000,47.965673097100535
5200,1383339000000,47.414344750330265
5200,1383339600000,44.02518315995926
5200,1383340200000,39.92442407953432
5200,1383340800000,43.36065497311678
5200,1383341400000,49.827532131264114
5200,1383342000000,50.73056933578755
5200,1383342600000,46.42346968743612
5200,1383343200000,43.58859996511137
5200,1383343800000,43.35417118254959
5200,1383344400000,35.14778420859769
5200,1383345000000,45.80055600777741
5200,1383345600000,38.933927502250924
5200,1383346200000,28.505851709944448
